Cell Type,TF/HM,Read Type,BAM URL,PEAKS_URL
K562,MTA1,Paired,https://www.encodeproject.org/files/ENCFF956JYJ/@@download/ENCFF956JYJ.bam,https://www.encodeproject.org/files/ENCFF387NDE/@@download/ENCFF387NDE.bed.gz
K562,MTA1,Paired,https://www.encodeproject.org/files/ENCFF412LRS/@@download/ENCFF412LRS.bam,https://www.encodeproject.org/files/ENCFF387NDE/@@download/ENCFF387NDE.bed.gz
GM12878,NFXL1,Paired,https://www.encodeproject.org/files/ENCFF771QRJ/@@download/ENCFF771QRJ.bam,https://www.encodeproject.org/files/ENCFF763SSU/@@download/ENCFF763SSU.bed.gz
GM12878,NFXL1,Paired,https://www.encodeproject.org/files/ENCFF285GPK/@@download/ENCFF285GPK.bam,https://www.encodeproject.org/files/ENCFF763SSU/@@download/ENCFF763SSU.bed.gz
GM12878,ZNF592,Paired,https://www.encodeproject.org/files/ENCFF882APL/@@download/ENCFF882APL.bam,https://www.encodeproject.org/files/ENCFF569JWR/@@download/ENCFF569JWR.bed.gz
GM12878,ZNF592,Paired,https://www.encodeproject.org/files/ENCFF873ZZW/@@download/ENCFF873ZZW.bam,https://www.encodeproject.org/files/ENCFF569JWR/@@download/ENCFF569JWR.bed.gz
K562,NCOR1,Paired,https://www.encodeproject.org/files/ENCFF814RYW/@@download/ENCFF814RYW.bam,https://www.encodeproject.org/files/ENCFF620EUP/@@download/ENCFF620EUP.bed.gz
K562,NCOR1,Paired,https://www.encodeproject.org/files/ENCFF682WTZ/@@download/ENCFF682WTZ.bam,https://www.encodeproject.org/files/ENCFF620EUP/@@download/ENCFF620EUP.bed.gz
K562,NCOR1,Paired,https://www.encodeproject.org/files/ENCFF246WTN/@@download/ENCFF246WTN.bam,https://www.encodeproject.org/files/ENCFF620EUP/@@download/ENCFF620EUP.bed.gz
K562,NCOR1,Paired,https://www.encodeproject.org/files/ENCFF411PRP/@@download/ENCFF411PRP.bam,https://www.encodeproject.org/files/ENCFF620EUP/@@download/ENCFF620EUP.bed.gz
K562,NCOR1,Paired,https://www.encodeproject.org/files/ENCFF481BWV/@@download/ENCFF481BWV.bam,https://www.encodeproject.org/files/ENCFF620EUP/@@download/ENCFF620EUP.bed.gz
K562,NCOR1,Paired,https://www.encodeproject.org/files/ENCFF252BMK/@@download/ENCFF252BMK.bam,https://www.encodeproject.org/files/ENCFF620EUP/@@download/ENCFF620EUP.bed.gz
K562,NRF1,Paired,https://www.encodeproject.org/files/ENCFF883WVV/@@download/ENCFF883WVV.bam,https://www.encodeproject.org/files/ENCFF113EKC/@@download/ENCFF113EKC.bed.gz
K562,NRF1,Paired,https://www.encodeproject.org/files/ENCFF615FDE/@@download/ENCFF615FDE.bam,https://www.encodeproject.org/files/ENCFF113EKC/@@download/ENCFF113EKC.bed.gz
K562,NRF1,Paired,https://www.encodeproject.org/files/ENCFF347JRO/@@download/ENCFF347JRO.bam,https://www.encodeproject.org/files/ENCFF113EKC/@@download/ENCFF113EKC.bed.gz
K562,NRF1,Paired,https://www.encodeproject.org/files/ENCFF882JOI/@@download/ENCFF882JOI.bam,https://www.encodeproject.org/files/ENCFF113EKC/@@download/ENCFF113EKC.bed.gz
K562,ELF1,Paired,https://www.encodeproject.org/files/ENCFF420HGF/@@download/ENCFF420HGF.bam,https://www.encodeproject.org/files/ENCFF813JVU/@@download/ENCFF813JVU.bed.gz
K562,ELF1,Paired,https://www.encodeproject.org/files/ENCFF791XQO/@@download/ENCFF791XQO.bam,https://www.encodeproject.org/files/ENCFF813JVU/@@download/ENCFF813JVU.bed.gz
K562 genetically modified using stable transfection,eGFP-ZNF512,Paired,https://www.encodeproject.org/files/ENCFF461XCU/@@download/ENCFF461XCU.bam,https://www.encodeproject.org/files/ENCFF357VCS/@@download/ENCFF357VCS.bed.gz
K562 genetically modified using stable transfection,eGFP-ZNF512,Paired,https://www.encodeproject.org/files/ENCFF187NQM/@@download/ENCFF187NQM.bam,https://www.encodeproject.org/files/ENCFF357VCS/@@download/ENCFF357VCS.bed.gz
K562 genetically modified using stable transfection,eGFP-ID3,Paired,https://www.encodeproject.org/files/ENCFF879EHU/@@download/ENCFF879EHU.bam,https://www.encodeproject.org/files/ENCFF464FVG/@@download/ENCFF464FVG.bed.gz
K562 genetically modified using stable transfection,eGFP-ID3,Paired,https://www.encodeproject.org/files/ENCFF891JES/@@download/ENCFF891JES.bam,https://www.encodeproject.org/files/ENCFF464FVG/@@download/ENCFF464FVG.bed.gz
K562 genetically modified using stable transfection,eGFP-DIDO1,Paired,https://www.encodeproject.org/files/ENCFF615ORE/@@download/ENCFF615ORE.bam,https://www.encodeproject.org/files/ENCFF377KNC/@@download/ENCFF377KNC.bed.gz
K562 genetically modified using stable transfection,eGFP-DIDO1,Paired,https://www.encodeproject.org/files/ENCFF845UEU/@@download/ENCFF845UEU.bam,https://www.encodeproject.org/files/ENCFF377KNC/@@download/ENCFF377KNC.bed.gz
GM12878,ZNF217,Paired,https://www.encodeproject.org/files/ENCFF190SRK/@@download/ENCFF190SRK.bam,https://www.encodeproject.org/files/ENCFF736WSI/@@download/ENCFF736WSI.bed.gz
GM12878,ZNF217,Paired,https://www.encodeproject.org/files/ENCFF593EWE/@@download/ENCFF593EWE.bam,https://www.encodeproject.org/files/ENCFF736WSI/@@download/ENCFF736WSI.bed.gz
K562,COPS2,Paired,https://www.encodeproject.org/files/ENCFF802BAF/@@download/ENCFF802BAF.bam,https://www.encodeproject.org/files/ENCFF285LKH/@@download/ENCFF285LKH.bed.gz
K562,COPS2,Paired,https://www.encodeproject.org/files/ENCFF327GHK/@@download/ENCFF327GHK.bam,https://www.encodeproject.org/files/ENCFF285LKH/@@download/ENCFF285LKH.bed.gz
K562,CREB3L1,Paired,https://www.encodeproject.org/files/ENCFF819GKB/@@download/ENCFF819GKB.bam,https://www.encodeproject.org/files/ENCFF914GVW/@@download/ENCFF914GVW.bed.gz
K562,CREB3L1,Paired,https://www.encodeproject.org/files/ENCFF274ZBZ/@@download/ENCFF274ZBZ.bam,https://www.encodeproject.org/files/ENCFF914GVW/@@download/ENCFF914GVW.bed.gz
K562,TAF9B,Paired,https://www.encodeproject.org/files/ENCFF250GVB/@@download/ENCFF250GVB.bam,https://www.encodeproject.org/files/ENCFF656UAV/@@download/ENCFF656UAV.bed.gz
K562,TAF9B,Paired,https://www.encodeproject.org/files/ENCFF489ACL/@@download/ENCFF489ACL.bam,https://www.encodeproject.org/files/ENCFF656UAV/@@download/ENCFF656UAV.bed.gz
K562,ATF4,Paired,https://www.encodeproject.org/files/ENCFF492AMG/@@download/ENCFF492AMG.bam,https://www.encodeproject.org/files/ENCFF970NGB/@@download/ENCFF970NGB.bed.gz
K562,ATF4,Paired,https://www.encodeproject.org/files/ENCFF258YDE/@@download/ENCFF258YDE.bam,https://www.encodeproject.org/files/ENCFF970NGB/@@download/ENCFF970NGB.bed.gz
K562,KDM4B,Paired,https://www.encodeproject.org/files/ENCFF072CHR/@@download/ENCFF072CHR.bam,https://www.encodeproject.org/files/ENCFF242KBX/@@download/ENCFF242KBX.bed.gz
K562,KDM4B,Paired,https://www.encodeproject.org/files/ENCFF497YCG/@@download/ENCFF497YCG.bam,https://www.encodeproject.org/files/ENCFF242KBX/@@download/ENCFF242KBX.bed.gz
K562 genetically modified using stable transfection,eGFP-ETV1,Paired,https://www.encodeproject.org/files/ENCFF126EBO/@@download/ENCFF126EBO.bam,https://www.encodeproject.org/files/ENCFF645BHJ/@@download/ENCFF645BHJ.bed.gz
K562 genetically modified using stable transfection,eGFP-ETV1,Paired,https://www.encodeproject.org/files/ENCFF956MXT/@@download/ENCFF956MXT.bam,https://www.encodeproject.org/files/ENCFF645BHJ/@@download/ENCFF645BHJ.bed.gz
GM12878,ELF1,Paired,https://www.encodeproject.org/files/ENCFF723QVM/@@download/ENCFF723QVM.bam,https://www.encodeproject.org/files/ENCFF244PNH/@@download/ENCFF244PNH.bed.gz
GM12878,ELF1,Paired,https://www.encodeproject.org/files/ENCFF560XEW/@@download/ENCFF560XEW.bam,https://www.encodeproject.org/files/ENCFF244PNH/@@download/ENCFF244PNH.bed.gz
K562,ZNF592,Paired,https://www.encodeproject.org/files/ENCFF170OSU/@@download/ENCFF170OSU.bam,https://www.encodeproject.org/files/ENCFF322TVZ/@@download/ENCFF322TVZ.bed.gz
K562,ZNF592,Paired,https://www.encodeproject.org/files/ENCFF155TVA/@@download/ENCFF155TVA.bam,https://www.encodeproject.org/files/ENCFF322TVZ/@@download/ENCFF322TVZ.bed.gz
K562,DACH1,Paired,https://www.encodeproject.org/files/ENCFF789JOU/@@download/ENCFF789JOU.bam,https://www.encodeproject.org/files/ENCFF367IRL/@@download/ENCFF367IRL.bed.gz
K562,DACH1,Paired,https://www.encodeproject.org/files/ENCFF764RCL/@@download/ENCFF764RCL.bam,https://www.encodeproject.org/files/ENCFF367IRL/@@download/ENCFF367IRL.bed.gz
K562 genetically modified using stable transfection,eGFP-ZNF740,Paired,https://www.encodeproject.org/files/ENCFF996MYT/@@download/ENCFF996MYT.bam,https://www.encodeproject.org/files/ENCFF415MTB/@@download/ENCFF415MTB.bed.gz
K562 genetically modified using stable transfection,eGFP-ZNF740,Paired,https://www.encodeproject.org/files/ENCFF424AYM/@@download/ENCFF424AYM.bam,https://www.encodeproject.org/files/ENCFF415MTB/@@download/ENCFF415MTB.bed.gz
K562,SMARCA4,Paired,https://www.encodeproject.org/files/ENCFF594IAQ/@@download/ENCFF594IAQ.bam,https://www.encodeproject.org/files/ENCFF891UIQ/@@download/ENCFF891UIQ.bed.gz
K562,SMARCA4,Paired,https://www.encodeproject.org/files/ENCFF676EUR/@@download/ENCFF676EUR.bam,https://www.encodeproject.org/files/ENCFF891UIQ/@@download/ENCFF891UIQ.bed.gz
K562,SMARCA4,Paired,https://www.encodeproject.org/files/ENCFF856LDZ/@@download/ENCFF856LDZ.bam,https://www.encodeproject.org/files/ENCFF891UIQ/@@download/ENCFF891UIQ.bed.gz
K562,SMARCA4,Paired,https://www.encodeproject.org/files/ENCFF607LWB/@@download/ENCFF607LWB.bam,https://www.encodeproject.org/files/ENCFF891UIQ/@@download/ENCFF891UIQ.bed.gz
K562,MYBL2,Paired,https://www.encodeproject.org/files/ENCFF687RIS/@@download/ENCFF687RIS.bam,https://www.encodeproject.org/files/ENCFF486FET/@@download/ENCFF486FET.bed.gz
K562,MYBL2,Paired,https://www.encodeproject.org/files/ENCFF189FPT/@@download/ENCFF189FPT.bam,https://www.encodeproject.org/files/ENCFF486FET/@@download/ENCFF486FET.bed.gz
K562,NR2C1,Paired,https://www.encodeproject.org/files/ENCFF133RCP/@@download/ENCFF133RCP.bam,https://www.encodeproject.org/files/ENCFF497RBU/@@download/ENCFF497RBU.bed.gz
K562,NR2C1,Paired,https://www.encodeproject.org/files/ENCFF254NNQ/@@download/ENCFF254NNQ.bam,https://www.encodeproject.org/files/ENCFF497RBU/@@download/ENCFF497RBU.bed.gz
GM12878,HDGF,Paired,https://www.encodeproject.org/files/ENCFF047KRZ/@@download/ENCFF047KRZ.bam,https://www.encodeproject.org/files/ENCFF637CIX/@@download/ENCFF637CIX.bed.gz
GM12878,HDGF,Paired,https://www.encodeproject.org/files/ENCFF746YDX/@@download/ENCFF746YDX.bam,https://www.encodeproject.org/files/ENCFF637CIX/@@download/ENCFF637CIX.bed.gz
K562 genetically modified using stable transfection,eGFP-ZNF354B,Paired,https://www.encodeproject.org/files/ENCFF330IUP/@@download/ENCFF330IUP.bam,https://www.encodeproject.org/files/ENCFF849XOM/@@download/ENCFF849XOM.bed.gz
K562 genetically modified using stable transfection,eGFP-ZNF354B,Paired,https://www.encodeproject.org/files/ENCFF432JII/@@download/ENCFF432JII.bam,https://www.encodeproject.org/files/ENCFF849XOM/@@download/ENCFF849XOM.bed.gz
K562,CBFA2T2,Paired,https://www.encodeproject.org/files/ENCFF772CXL/@@download/ENCFF772CXL.bam,https://www.encodeproject.org/files/ENCFF866VBI/@@download/ENCFF866VBI.bed.gz
K562,CBFA2T2,Paired,https://www.encodeproject.org/files/ENCFF100APY/@@download/ENCFF100APY.bam,https://www.encodeproject.org/files/ENCFF866VBI/@@download/ENCFF866VBI.bed.gz
K562,ZBTB33,Paired,https://www.encodeproject.org/files/ENCFF237QMV/@@download/ENCFF237QMV.bam,https://www.encodeproject.org/files/ENCFF778NFD/@@download/ENCFF778NFD.bed.gz
K562,ZBTB33,Paired,https://www.encodeproject.org/files/ENCFF675GYP/@@download/ENCFF675GYP.bam,https://www.encodeproject.org/files/ENCFF778NFD/@@download/ENCFF778NFD.bed.gz
GM12878,BMI1,Paired,https://www.encodeproject.org/files/ENCFF512BNR/@@download/ENCFF512BNR.bam,https://www.encodeproject.org/files/ENCFF159QMJ/@@download/ENCFF159QMJ.bed.gz
GM12878,BMI1,Paired,https://www.encodeproject.org/files/ENCFF815FYD/@@download/ENCFF815FYD.bam,https://www.encodeproject.org/files/ENCFF159QMJ/@@download/ENCFF159QMJ.bed.gz
K562,GATAD2A,Paired,https://www.encodeproject.org/files/ENCFF073PLZ/@@download/ENCFF073PLZ.bam,https://www.encodeproject.org/files/ENCFF618ORM/@@download/ENCFF618ORM.bed.gz
K562,GATAD2A,Paired,https://www.encodeproject.org/files/ENCFF279CMU/@@download/ENCFF279CMU.bam,https://www.encodeproject.org/files/ENCFF618ORM/@@download/ENCFF618ORM.bed.gz
K562,SUPT5H,Paired,https://www.encodeproject.org/files/ENCFF943VPJ/@@download/ENCFF943VPJ.bam,https://www.encodeproject.org/files/ENCFF902RHR/@@download/ENCFF902RHR.bed.gz
K562,SUPT5H,Paired,https://www.encodeproject.org/files/ENCFF158LEE/@@download/ENCFF158LEE.bam,https://www.encodeproject.org/files/ENCFF902RHR/@@download/ENCFF902RHR.bed.gz
GM12878,PAX8,Paired,https://www.encodeproject.org/files/ENCFF062BUR/@@download/ENCFF062BUR.bam,https://www.encodeproject.org/files/ENCFF769CZK/@@download/ENCFF769CZK.bed.gz
GM12878,PAX8,Paired,https://www.encodeproject.org/files/ENCFF413UKW/@@download/ENCFF413UKW.bam,https://www.encodeproject.org/files/ENCFF769CZK/@@download/ENCFF769CZK.bed.gz
K562,SAP30,Paired,https://www.encodeproject.org/files/ENCFF000CBU/@@download/ENCFF000CBU.bam,https://www.encodeproject.org/files/ENCFF081GEA/@@download/ENCFF081GEA.bed.gz
K562,SAP30,Paired,https://www.encodeproject.org/files/ENCFF573CDD/@@download/ENCFF573CDD.bam,https://www.encodeproject.org/files/ENCFF081GEA/@@download/ENCFF081GEA.bed.gz
K562,SAP30,Paired,https://www.encodeproject.org/files/ENCFF536GLO/@@download/ENCFF536GLO.bam,https://www.encodeproject.org/files/ENCFF081GEA/@@download/ENCFF081GEA.bed.gz
K562,NRF1,Paired,https://www.encodeproject.org/files/ENCFF655PTL/@@download/ENCFF655PTL.bam,https://www.encodeproject.org/files/ENCFF288BMB/@@download/ENCFF288BMB.bed.gz
K562,NRF1,Paired,https://www.encodeproject.org/files/ENCFF986GTB/@@download/ENCFF986GTB.bam,https://www.encodeproject.org/files/ENCFF288BMB/@@download/ENCFF288BMB.bed.gz
K562,NRF1,Paired,https://www.encodeproject.org/files/ENCFF155PZO/@@download/ENCFF155PZO.bam,https://www.encodeproject.org/files/ENCFF288BMB/@@download/ENCFF288BMB.bed.gz
K562,NRF1,Paired,https://www.encodeproject.org/files/ENCFF724MBT/@@download/ENCFF724MBT.bam,https://www.encodeproject.org/files/ENCFF288BMB/@@download/ENCFF288BMB.bed.gz
K562,ASH1L,Paired,https://www.encodeproject.org/files/ENCFF422UUJ/@@download/ENCFF422UUJ.bam,https://www.encodeproject.org/files/ENCFF216JOG/@@download/ENCFF216JOG.bed.gz
K562,ASH1L,Paired,https://www.encodeproject.org/files/ENCFF605EYP/@@download/ENCFF605EYP.bam,https://www.encodeproject.org/files/ENCFF216JOG/@@download/ENCFF216JOG.bed.gz
K562,FOXK2,Paired,https://www.encodeproject.org/files/ENCFF476SSR/@@download/ENCFF476SSR.bam,https://www.encodeproject.org/files/ENCFF203SUN/@@download/ENCFF203SUN.bed.gz
K562,FOXK2,Paired,https://www.encodeproject.org/files/ENCFF073XZO/@@download/ENCFF073XZO.bam,https://www.encodeproject.org/files/ENCFF203SUN/@@download/ENCFF203SUN.bed.gz
K562,FOXK2,Paired,https://www.encodeproject.org/files/ENCFF086EMX/@@download/ENCFF086EMX.bam,https://www.encodeproject.org/files/ENCFF203SUN/@@download/ENCFF203SUN.bed.gz
K562,FOXK2,Paired,https://www.encodeproject.org/files/ENCFF928REO/@@download/ENCFF928REO.bam,https://www.encodeproject.org/files/ENCFF203SUN/@@download/ENCFF203SUN.bed.gz
K562,MITF,Paired,https://www.encodeproject.org/files/ENCFF698JSA/@@download/ENCFF698JSA.bam,https://www.encodeproject.org/files/ENCFF958FGE/@@download/ENCFF958FGE.bed.gz
K562,MITF,Paired,https://www.encodeproject.org/files/ENCFF365ZKI/@@download/ENCFF365ZKI.bam,https://www.encodeproject.org/files/ENCFF958FGE/@@download/ENCFF958FGE.bed.gz
GM12878,ETV6,Paired,https://www.encodeproject.org/files/ENCFF425VPI/@@download/ENCFF425VPI.bam,https://www.encodeproject.org/files/ENCFF959JZX/@@download/ENCFF959JZX.bed.gz
GM12878,ETV6,Paired,https://www.encodeproject.org/files/ENCFF481EUA/@@download/ENCFF481EUA.bam,https://www.encodeproject.org/files/ENCFF959JZX/@@download/ENCFF959JZX.bed.gz
K562,ATF7,Paired,https://www.encodeproject.org/files/ENCFF125QRO/@@download/ENCFF125QRO.bam,https://www.encodeproject.org/files/ENCFF606UFV/@@download/ENCFF606UFV.bed.gz
K562,ATF7,Paired,https://www.encodeproject.org/files/ENCFF838YGO/@@download/ENCFF838YGO.bam,https://www.encodeproject.org/files/ENCFF606UFV/@@download/ENCFF606UFV.bed.gz
K562,MTA1,Paired,https://www.encodeproject.org/files/ENCFF950LGW/@@download/ENCFF950LGW.bam,https://www.encodeproject.org/files/ENCFF253PLF/@@download/ENCFF253PLF.bed.gz
K562,MTA1,Paired,https://www.encodeproject.org/files/ENCFF352HJD/@@download/ENCFF352HJD.bam,https://www.encodeproject.org/files/ENCFF253PLF/@@download/ENCFF253PLF.bed.gz
K562,ZNF184,Paired,https://www.encodeproject.org/files/ENCFF005XAH/@@download/ENCFF005XAH.bam,https://www.encodeproject.org/files/ENCFF121MTK/@@download/ENCFF121MTK.bed.gz
K562,ZNF184,Paired,https://www.encodeproject.org/files/ENCFF430WVD/@@download/ENCFF430WVD.bam,https://www.encodeproject.org/files/ENCFF121MTK/@@download/ENCFF121MTK.bed.gz
K562,ZNF184,Paired,https://www.encodeproject.org/files/ENCFF460VIY/@@download/ENCFF460VIY.bam,https://www.encodeproject.org/files/ENCFF121MTK/@@download/ENCFF121MTK.bed.gz
K562,ZNF184,Paired,https://www.encodeproject.org/files/ENCFF634JQQ/@@download/ENCFF634JQQ.bam,https://www.encodeproject.org/files/ENCFF121MTK/@@download/ENCFF121MTK.bed.gz
H1-hESC,SUZ12,Paired,https://www.encodeproject.org/files/ENCFF413QCT/@@download/ENCFF413QCT.bam,https://www.encodeproject.org/files/ENCFF907MBG/@@download/ENCFF907MBG.bed.gz
H1-hESC,SUZ12,Paired,https://www.encodeproject.org/files/ENCFF536QLT/@@download/ENCFF536QLT.bam,https://www.encodeproject.org/files/ENCFF907MBG/@@download/ENCFF907MBG.bed.gz
K562,NCOA2,Paired,https://www.encodeproject.org/files/ENCFF734KGE/@@download/ENCFF734KGE.bam,https://www.encodeproject.org/files/ENCFF676OHT/@@download/ENCFF676OHT.bed.gz
K562,NCOA2,Paired,https://www.encodeproject.org/files/ENCFF314DOH/@@download/ENCFF314DOH.bam,https://www.encodeproject.org/files/ENCFF676OHT/@@download/ENCFF676OHT.bed.gz
K562,NCOA2,Paired,https://www.encodeproject.org/files/ENCFF266MRA/@@download/ENCFF266MRA.bam,https://www.encodeproject.org/files/ENCFF676OHT/@@download/ENCFF676OHT.bed.gz
K562,NCOA2,Paired,https://www.encodeproject.org/files/ENCFF658KLO/@@download/ENCFF658KLO.bam,https://www.encodeproject.org/files/ENCFF676OHT/@@download/ENCFF676OHT.bed.gz
K562,ZNF24,Paired,https://www.encodeproject.org/files/ENCFF336OYQ/@@download/ENCFF336OYQ.bam,https://www.encodeproject.org/files/ENCFF309SZA/@@download/ENCFF309SZA.bed.gz
K562,ZNF24,Paired,https://www.encodeproject.org/files/ENCFF891JGT/@@download/ENCFF891JGT.bam,https://www.encodeproject.org/files/ENCFF309SZA/@@download/ENCFF309SZA.bed.gz
K562,ZNF24,Paired,https://www.encodeproject.org/files/ENCFF473RRN/@@download/ENCFF473RRN.bam,https://www.encodeproject.org/files/ENCFF309SZA/@@download/ENCFF309SZA.bed.gz
K562,ZNF24,Paired,https://www.encodeproject.org/files/ENCFF951UTH/@@download/ENCFF951UTH.bam,https://www.encodeproject.org/files/ENCFF309SZA/@@download/ENCFF309SZA.bed.gz
K562,ZNF24,Paired,https://www.encodeproject.org/files/ENCFF573AQG/@@download/ENCFF573AQG.bam,https://www.encodeproject.org/files/ENCFF309SZA/@@download/ENCFF309SZA.bed.gz
K562,ZNF24,Paired,https://www.encodeproject.org/files/ENCFF349GIB/@@download/ENCFF349GIB.bam,https://www.encodeproject.org/files/ENCFF309SZA/@@download/ENCFF309SZA.bed.gz
K562,HES1,Paired,https://www.encodeproject.org/files/ENCFF676ZFB/@@download/ENCFF676ZFB.bam,https://www.encodeproject.org/files/ENCFF222PPL/@@download/ENCFF222PPL.bed.gz
K562,HES1,Paired,https://www.encodeproject.org/files/ENCFF989OSX/@@download/ENCFF989OSX.bam,https://www.encodeproject.org/files/ENCFF222PPL/@@download/ENCFF222PPL.bed.gz
K562,ILF3,Paired,https://www.encodeproject.org/files/ENCFF775NRI/@@download/ENCFF775NRI.bam,https://www.encodeproject.org/files/ENCFF967XPK/@@download/ENCFF967XPK.bed.gz
K562,ILF3,Paired,https://www.encodeproject.org/files/ENCFF528VXT/@@download/ENCFF528VXT.bam,https://www.encodeproject.org/files/ENCFF967XPK/@@download/ENCFF967XPK.bed.gz
K562 genetically modified using stable transfection,eGFP-ID3,Paired,https://www.encodeproject.org/files/ENCFF150UXA/@@download/ENCFF150UXA.bam,https://www.encodeproject.org/files/ENCFF244XAR/@@download/ENCFF244XAR.bed.gz
K562 genetically modified using stable transfection,eGFP-ID3,Paired,https://www.encodeproject.org/files/ENCFF614AZS/@@download/ENCFF614AZS.bam,https://www.encodeproject.org/files/ENCFF244XAR/@@download/ENCFF244XAR.bed.gz
K562 genetically modified using stable transfection,eGFP-IRF9,Paired,https://www.encodeproject.org/files/ENCFF149EMK/@@download/ENCFF149EMK.bam,https://www.encodeproject.org/files/ENCFF437EBC/@@download/ENCFF437EBC.bed.gz
K562 genetically modified using stable transfection,eGFP-IRF9,Paired,https://www.encodeproject.org/files/ENCFF090MZL/@@download/ENCFF090MZL.bam,https://www.encodeproject.org/files/ENCFF437EBC/@@download/ENCFF437EBC.bed.gz
